,Artist,Song,lyrics
946,Playboi Carti,Magnolia,"Yo Pierre, you wanna come out here?

In New York I Milly Rock, hide it in my sock
Running from an opp, and I shoot at opp (what)
And I'm on the block (what, what, what)
And I'm on the block (what)
In New York I Milly Rock (hello?) hide it in my sock (what)
Hide it in my sock (what) selling that rerock (what, what, what, what, what)

In New York I Milly Rock, hide it in my sock
Used to sell rerock, running from the cops
Shooting at the opps (Yo Pierre, you wanna come out here?)
Shooting at the opps, 'cause I run they block
Gimme top (top) in my drop-top
All these hoes gon' flock (flock, flock) when I drop (drop, drop)
All these hoes gon' flock (flock, flock) when I drop (drop, drop)
All these hoes gon' flock (flock, flock) when I drop (drop, drop)

Woo, woo, woo, woo
Woo, woo, woo, woo
All these hoes want cash, all these hoes want bags
Fucking on yo' bitch, uh, I'm her dad
All these niggas sound like cash (sound like cash)
I'm a soldier, damn, I thought I told you
Shootin' like a soldier, like I'm from Magnolia
All these, niggas, always, fold
Big, bank, never, fold
Sippin, Act', fill that shit slowly
Bitches, on me, say she like my clothing
I'm in London, Young Carti global
Designer is on me, call it dirty laundry
All these bitches want Young Carti, Young Carti (yeah)
Ay, Young Carti, Young Carti (what)
Young Carti, Young Carti (yeah)
All of your bitches they loose
All of your bitches they loose
All of my bitches they rich
And they stay rockin' that Rick
What, what, huh, what, what, huh
Rich, rich, Cash Carti, bitch
Rich, bitch, got a rich clique
I'm suckin' on the clit, she suckin' on the dick
Give that hoe a tip, told her ""Buy some kicks""
Then I brush my teeth, pop up in a whip
Glocky in the whip, glocky in the whip
And I'm cocky, fuckin' on a thotty
She just wanna plot me, bitch can't stop me
I'm riding in a Mazi, this ain't even my Mazi
Oh, that's not yo' thottie, yo' bitch look like a aunty
Walked in with Ashanti, damn, that look like Shanti
Damn, that look like Carti, I think dat be Young Carti
Heard he spent a hunnid on a fucking watch piece, that's filthy

In New York I Milly Rock, hide it in my sock
Running from an opp, then I shoot at opp
And I'm on the block
And I'm on the block
In New York I Milly Rock, hide it in my sock
Hide in my sock, selling that rerock
What, what, what, what, what
In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps, you know what I'm sayin'?
Yo, Pierre, you wanna come out here?
Bitch ass nigga, fuck that nigga man!"
947,Travis Scott,Butterfly Effect,"Murda on the beat so it's not nice

For this life, I cannot change (change)
Hidden Hills, deep off in the main (main)
M&M's, sweet like candy cane (cane)
Drop the top, pop it, let it bang (pop it, pop it)
For this life, I cannot change
Hidden Hills, deep off in the main
M&M's, sweet like candy cane
Drop the top, pop it, let it bang (pop it, pop it)

Drop the top, play hide and seek (yeah)
Jump inside, jump straight to the league (league)
Take a sip, feel just how I breathe (it's lit)
On freeway, but no, ain't nothin' free (straight up)
Bend laws, bend lanes
Been bustin' bills, but still ain't nothin' change (skrt)
You in the mob soon as you rock the chain (mob)
She caught the waves just thumbin' through my braids (alright)
Heatin' up, baby, I'm just heatin' up (it's lit)
Need ya love, not a need it is a must (yeah)
Feelin' stuck, you know how to keep me up (yeah, yeah)
Icy love, icy like a hockey puck (alright)

For this life, I cannot change
Hidden Hills, deep off in the main
M&M's, sweet like candy cane
Drop the top, pop it, let it bang (pop it, pop it)
For this life, I cannot change
Hidden Hills, deep off in the main (yeah, yeah)
M&M's, sweet like candy cane
Drop the top, pop it, let it bang

All the ones, all the chains piled on the mantle (yeah)
All the dogs, all the dogs low creep right behind me in the Phantom (it's lit)
Never go, never go dip on the set, stayed Santana
Yeah, run it back, turn the lights on when I hit up Green Lantern (it's lit, alright)
Yeah, fly the broads, fly the dogs down to Atlanta
Yeah, in the cut in Medusa, lay low, yeah, I might be
Yeah, roll up, help me calm down when I'm movin' high speed
Yeah, if I send one, need to text back 'cause you know what I need (straight up)
Oh, please (oh, please)
Oh, me (oh, me)
Oh, my (oh, my)
We been movin', we been movin' for some time (alright)
Flexin', flexin' try to exercise
Exercise, exercise, exercise, exercise (yeah, yeah)

For this life, I cannot change
Hidden Hills, deep off in the main
M&M's, sweet like candy cane
Drop the top, pop it, let it bang (pop it, pop it)
For this life, I cannot change
Hidden Hills, deep off in the main
M&M's, sweet like candy cane
Drop the top, pop it, let it bang (ay)
Yah!"
948,Smokepurpp,Audi.,-1
949,G-Eazy;E-40;MadeinTYO;24hrs,Shake It Up,-1
950,Mike WiLL Made-It;Fortune,Oh Hi Hater (Hiatus) (feat. Fortune),-1
951,Chris Brown;Usher;Gucci Mane,Party,"Usher & Chris Brown
Oh, hey
Yeah, it's Breezy
Yeah, yeah, yeah

Chris Brown
Pulled up on your bitch, tell your man I'm sorry
Hundred on my wrist, jumpin' out the 'rari
Ooh, she hit the splits, she know how to party
When I'm with my clique, we know how to party

How to party, yeah, we know how to party
How to party, yeah, we know how to party
How to party, yeah, we know how to party
How to party, yeah, we know how to party

Bitches dancin' naked in my livin' room
She straight out of college, just turned 22
Girl, get your money up, I ain't even mad at you
Got you all on me, makin' these niggas catchin' attitudes

Tell 'em don't start it, my niggas retarded
Fuck the judge and the sentence, huh, I got a good lawyer
I got a few girls on the way, baby girl, you ain't leavin'
It's my birthday with the cake, fuck it up, then let me eat it

Pulled up on your bitch, tell your man I'm sorry
Hundred on my wrist, jumpin' out the 'rari
Ooh, she hit the splits, she know how to party
When I'm with my clique, we know how to party

How to party, yeah, we know how to party
How to party, yeah, we know how to party
How to party, yeah, we know how to party
How to party, yeah, we know how to party

Usher
Yeah, I just got the ring, I think I deserve a toast
Shout out to my team, we be out there doin' the most
Girl, come to my place, but don't bring no clothes
Let's be dirty babe, baby, drop it low

Pop rubber bands all on her ass, baby be hittin' the weakness
All in the back, dishin' the cash, make me if you need it
I got a few girls on the way, baby girl, you ain't leavin'
It's my birthday with the cake, lick it all, let me eat it

Chris Brown
Pulled up on your bitch, tell your man I'm sorry
Hundred on my wrist, jumpin' out the 'rari
Ooh, she hit the splits, she know how to party
When I'm with my clique, we know how to party

How to party, yeah, we know how to party
How to party, yeah, we know how to party
How to party, yeah, we know how to party
How to party, yeah, we know how to party

Gucci Mane
It's party, party, party like a nigga just got out of jail
Flyin' in my 'rari like a bat that just flew outta hell
I'm from the east of ATL, but ballin' in the Cali hills
Lil mama booty boomin', that bitch movin' and she standin' still
I know these bitches choosin' me, but I got 80 on me still
I'm tryna fuck, who tryna chill? 'Cause I'm just tryna pay some bills

I'm multi millionare LaFlare, just watch it, cost a quarter M
Just look at me and look at them, I smashed her on my first attempt
Like Scarface bitch, the world is mine, you should read the blimp
So either you gon' take a ride, or you gon' stay with him
'Cause I got places I can be, I get yo ass on the scene
Gucci, CB VIP, so fuck them niggas, look at me, Wop

Chris Brown
Pulled up on your bitch, tell your man I'm sorry
Hundred on my wrist, jumpin' out the 'rari
Ooh, she hit the splits, she know how to party
When I'm with my clique, we know how to party

How to party, yeah, we know how to party
How to party, yeah, we know how to party
How to party, yeah, we know how to party
How to party, yeah, we know how to party"
952,Ski Mask The Slump God;XXXTENTACION,Take A Step Back,-1
953,Steve Aoki;Lil Yachty;Migos,Night Call (feat. Lil Yachty & Migos),"Wo wo wo woo
Steve Aoki

(Quavo:)
When the night call, yeah
I'll call all my soldiers just to come and brawl, yeah (soldiers!)
Brrr, brrr, bow!
When the night call, yeah (night call!)
I'll call all my soldiers just to come and brawl, yeah (soldiers!)
Woo! Woo! Woo! Brrrrrrrrt

(Offset:)
Offset!
When the night call
We can link up, we can all ball (ball!)
Molly, xans and all, 3-2-1 and we takin' all
If we came to party, pour champagne we can drink Bacardi
And I'm 'bout to go in, rave in the crowd Michael Phelps I dive in (rave-rave)
When the night call, night call
Roll the dice dawg, dice dawg (the dice!)
Hoppin' in the white frog (white frog)
Livin' like a outlaw (outlaw)
Shorty got a tight jaw
When the night call night call, yeah

(Quavo:)
When the night call, yeah
I'll call all my soldiers just to come and brawl, yeah (soldiers!)
Brrr, brrr, bow!
When the night call, yeah (night call!)
I'll call all my soldiers just to come and brawl, yeah (soldiers!)
Brrr, brrrrrrrrt

(Lil Yatchy:)
When the night call pick up the phone
When the night call pick up the phone
Past 2 I'm an animal
My bitch ride bone like a cannibal
My party crazy like carnivals
Pull up them birds like a cardinal
I run up my sack check my cardio
Bitch it's Quavo and it's Lil Boat
Steve Aoki with the finger roll
Basketball like a seminole
In my party we fuck any hoe
In my party we fuck your hoe
When the night calls drop everything that's done and run
We're gon' party till the sun come
No cameras just us
Put your drinks in the air
We don't care who's here
We don't care who's here 'cause we having fun in the bedroom
Give a fuck 'bout your feelings
Middle finger to a villain
Split his wig back now he peelin'
Donald his hoe like that nigga named Trump

(Quavo:)
When the night call, yeah
I'll call all my soldiers just to come and brawl, yeah (soldiers!)
Brrr, brrr, bow!
When the night call, yeah (night call!)
I'll call all my soldiers just to come and brawl, yeah (soldiers!)
Brrr, brrrrrrrrt
When the night call night call, yeah

I wanna start up a riot (riot!)
I wanna fill up your tires
Steve Aoki throw the cake (Steve!)
I wanna throw me a pie (pie!)
That's only when the night call yeah (night call!)
I wanna p-p-pipe y'all up
She wanna fuck but don't know me (Smash!)
I put the ice in the Rollie (ice!)
I'm a champion Kobe (champion!)
This Migos Migos Steve Aoki (o!)
Play with that key like piano (ki!)
I'm in the jungle like Rambo (ju!)
Jump off the stage, Geronimo
Your pockets is dry like camel

When the night call, yeah
I'll call all my soldiers just to come and brawl, yeah (soldiers!)
Brrr, brrr, bow!
When the night call, yeah (night call!)
I'll call all my soldiers just to come and brawl, yeah (soldiers!)
Brrr, brrrrrrrrt

(Takeoff:)
Night call, diamonds shine with the lights off
Night brawl I'mma spray like Lysol
Bad bitch that ain't my type nah (nah!)
Bad bitch pipe down for a pipe yah (pipe!)
I'mma need a condom with no flaw (cond!)
Lookin' at my diamonds no flaws (diamonds!)
Wanna go to war we can fight for Geico
All I gotta do make one call (one!)
When I walk in, they applaud
Big back end and I never did frauds
Staring at my heart cause you never seen stars
Lookin' at the door wanna know how they ajar
Night call yeah we know that
Migo makin' sure they pullin out kodaks (flash!)
The trophy is Skydweller Rolex
My life is written in books like a codex

(Quavo:)
When the night call, yeah
I'll call all my soldiers just to come and brawl, yeah (soldiers!)
Brrr, brrr, bow!
When the night call, yeah (night call!)
I'll call all my soldiers just to come and brawl, yeah (soldiers!)
Brrr, brrrrrrrrt

(Quavo (Lil Yatchy):)
This time I'mma show you somethin'
This time I'mma pull it up (pull it up)
This time I'mma light it up (light it up)
This time I'mma light it up (light it up)
That's only when night call yeah (only when night call)
When the night call night call yeah

Yeah yeah [fading]"
954,Lil Pump,D Rose,"Lil Pump, D Rose, ooh
100 on my wrist (Lil Pump)
80 on my wrist (ooh, D Rose)
Ay, ay (D Rose)

100 on my wrist, 80 on my wrist (what?)
100 on my wrist, 80 on my wrist (brr)
100 on my wrist, 80 on my wrist (ooh)
100 on my wrist, 80 on my wrist
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose
80 on my wrist, 100 on my wrist (ooh, what?)
80 on my wrist, 100 on my wrist (brr, ooh)
80 on my wrist, 100 on my wrist (what, ay)
80 on my wrist, 100 on my wrist (ooh)
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose

100 on my wrist, bitch, I'm feelin' like D Rose
Pop 4 Xans, now I'm feelin' like a hero (Superman)
Lean got me like Rio (Rio)
And my auntie on P.O. (P.O.)
100 on my wrist, 80 on a brick
Lil Pump never spend his money on a bitch (never)
Never trust a nigga, 'cause he actin' like a bitch (ooh)
Take a nigga bitch to the Motel 6 (brr)
I just broke my wrist, 'cause I'm whippin' in the kitchen (yoop)
Pass a brick to my mom, and I told her whip it (whip)
4 bands in the kitchen (ay)
9 bands in the kitchen (ay)
I just fucked your bitch (what?)
I just broke my wrist (okay)
I just fucked your bitch (ooh)
I just fucked your bitch (okay)
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose

80 on my wrist, 100 on my wrist (ooh, what?)
80 on my wrist, 100 on my wrist (brr, ooh)
80 on my wrist, 100 on my wrist (what, ay)
80 on my wrist, 100 on my wrist (ooh)
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose
D Rose, D Rose, D Rose, D Rose (and my auntie on P.O.)"
955,SavageRealm,Aggressive Masturbation,-1
956,Famous Dex;Quavo;Rich The Kid,Goin for Ten,-1
957,Metro Boomin;Offset;Drake,No Complaints,"Know what I'm sayin'?
Fuck what y'all niggas doin'
What you got goin' on, what's happenin'?
Yeah, know what I'm sayin'?
Real niggas in this motherfucker, mane
Hell yeah, y'all niggas lame as hell
Y'all niggas, man, know what I'm sayin'?
If Young Metro don't trust you, I'm gon' shoot you
Hey!

Ain't no complaints (nah)
Racks in the bank (racks)
Fuck what you think (huh?)
We got some rank (rank)
Leave your ass stank (bow)
Robbin' the bank (bank)
Pull out the banger (raah)
You was a stranger (stranger)
We don't relate (no) racks in the... (rack)
Racks in the safe (safe)
Steak on my plate (steak)
My sons are dons (dons)
My bitch Amazon (bad)
My plug is hund (Offset, plug)
She fuckin' for some (smash)

Offset! (smash)
I wanna be like Muhammad Ali (hey)
Hang on the ropes and I beat you to sleep (hey)
Taught to get money 'cause talk is too cheap (cheap)
Quarter million when you open my brief
Celebrity status so keep this shit brief (huh)
Draco by me 'cause I keep it in reach
Know niggas didn't do that shit like that boy Meech
That's word on the street, let me preach, let me preach (preach)
Listen, lil' nigga, sometimes you don't speak
Pull out that stick and I'm sweepin' the street (bow, bow)
I make a quarter million every week
She sucked out my soul, it's makin' me weak (woo)
I've been on Percocets for the last week (Perc)
Sippin' on lean, I'm sleep, geeked
Move out the way, beep, beep
Quit ridin' the waves, the sea deep

Ain't no complaints (nah)
Racks in the bank (racks)
Fuck what you think (huh?)
We got some rank (rank)
Leave your ass stank (bow)
Robbin' the bank (bank)
Pull out the banger (raah)
You was a stranger (stranger)
We don't relate (no) racks in the... (rack)
Racks in the safe (safe)
Steak on my plate (steak)
My sons are dons (dons)
My bitch Amazon (bad)
My plug is hund (plug)
She fuckin' for some (smash)

At 17, I wanted everything that was in store
At 23, I bought it all just to make sure, yeah, yeah
Fuck a delay (yeah)
They gotta pay (yeah)
Like it's back in the day (ay)
Racks in the (what?)
Racks in the safe (safe)
Look at my face (jeez)
Up there with the greats
Steps that I take
You can't retrace (nah)
Young Metro on bass (bass)
Me, I'm just based (based)
Can't afford no mistakes
Everything just in case
Billboard where I play
They welcome me, I overstay
I'm a huncho, I'm the boss
My set takin' off
Polo used to be Lacoste
Water used to be the tap, nigga
Not the Voss
Damn, things changed (changed)
I'm so awake (woke)
You take the bait (bait)
You get replaced
You do the math, nigga
On 88 dates (cash)
The take-home was crazy
I take home your baby, yeah!

Ain't no complaints (nah)
Racks in the bank (racks)
Fuck what you think (huh?)
We got some rank (rank)
Leave your ass stank (bow)
Robbin' the bank (bank)
Pull out the banger (rah)
You was a stranger (stranger)
We don't relate (no) racks in the... (rack)
Racks in the safe (safe)
Steak on my plate (steak)
My sons are dons (dons)
My bitch Amazon (bad)
My plug is hund (plug)
She fuckin' for some (smash)

At 23 I bought it all, just to make sure, yeah, yeah!
Metro Boomin want some more, nigga"
